City_x,Country,CityCountry,City_y,osm_url,flag,geohash,drives_on,bounds,latitude,longitude
Berlin,Germany,"Berlin, Germany","Berlin, Germany",https://www.openstreetmap.org/?mlat=52.51086&mlon=13.39894#map=17/52.51086/13.39894,🇩🇪,u33d8zkccyrrgb2bp7bu,right,"{'northeast': {'lat': 52.6755087, 'lng': 13.7611609}, 'southwest': {'lat': 52.3382448, 'lng': 13.088345}}",52.5108638,13.3989421
Bielefeld,Germany,"Bielefeld, Germany","Bielefeld, Germany",https://www.openstreetmap.org/?mlat=52.01910&mlon=8.53101#map=17/52.01910/8.53101,🇩🇪,u1npfju14z5v7vjemdrg,right,"{'northeast': {'lat': 52.114773, 'lng': 8.6633538}, 'southwest': {'lat': 51.9148708, 'lng': 8.3778169}}",52.0191005,8.531007
Bochum,Germany,"Bochum, Germany","Bochum, Germany",https://www.openstreetmap.org/?mlat=51.48181&mlon=7.21966#map=17/51.48181/7.21966,🇩🇪,u1jhu7cpq35m31rprjg9,right,"{'northeast': {'lat': 51.5313721, 'lng': 7.3493347}, 'southwest': {'lat': 51.4105043, 'lng': 7.1020817}}",51.4818111,7.2196635
Bonn,Germany,"Bonn, Germany","Bonn, Germany",https://www.openstreetmap.org/?mlat=50.73585&mlon=7.10066#map=17/50.73585/7.10066,🇩🇪,u1j09s4tc25ggp5e1v7w,right,"{'northeast': {'lat': 50.7744233, 'lng': 7.2106794}, 'southwest': {'lat': 50.6326909, 'lng': 7.0225354}}",50.735851,7.10066
Bremen,Germany,"Bremen, Germany","Bremen, Germany",https://www.openstreetmap.org/?mlat=53.07582&mlon=8.80716#map=16/53.07582/8.80716,🇩🇪,u1qmbqjjjccukujb8f42,right,"{'northeast': {'lat': 53.5984187, 'lng': 8.9907318}, 'southwest': {'lat': 53.0110367, 'lng': 8.4815929}}",53.0758196,8.8071646
Cologne,Germany,"Cologne, Germany","Cologne, Germany",https://www.openstreetmap.org/?mlat=50.93836&mlon=6.95997#map=17/50.93836/6.95997,🇩🇪,u1hcy3h17nsz0mss7uxn,right,"{'northeast': {'lat': 51.0849743, 'lng': 7.162028}, 'southwest': {'lat': 50.8304399, 'lng': 6.7725303}}",50.938361,6.959974
Dortmund,Germany,"Dortmund, Germany","Dortmund, Germany",https://www.openstreetmap.org/?mlat=51.51423&mlon=7.46528#map=16/51.51423/7.46528,🇩🇪,u1jm1cuh1egrkyy2kzm0,right,"{'northeast': {'lat': 51.6000415, 'lng': 7.638157}, 'southwest': {'lat': 51.4155255, 'lng': 7.302387}}",51.5142273,7.4652789
Dresden,Germany,"Dresden, Germany","Dresden, Germany",https://www.openstreetmap.org/?mlat=51.04933&mlon=13.73814#map=16/51.04933/13.73814,🇩🇪,u31f2t5zcuw6tnnyz28b,right,"{'northeast': {'lat': 51.1777202, 'lng': 13.9660626}, 'southwest': {'lat': 50.974937, 'lng': 13.5793237}}",51.0493286,13.7381437
Duisburg,Germany,"Duisburg, Germany","Duisburg, Germany",https://www.openstreetmap.org/?mlat=51.43500&mlon=6.75956#map=17/51.43500/6.75956,🇩🇪,u1hu9g6nt4y8pzcbde00,right,"{'northeast': {'lat': 51.5600691, 'lng': 6.8302507}, 'southwest': {'lat': 51.3333827, 'lng': 6.6256311}}",51.434999,6.759562
Düsseldorf,Germany,"Düsseldorf, Germany","Düsseldorf, Germany",https://www.openstreetmap.org/?mlat=51.22540&mlon=6.77631#map=17/51.22540/6.77631,🇩🇪,u1hg6jq3ee18nzy1913g,right,"{'northeast': {'lat': 51.3524872, 'lng': 6.9398848}, 'southwest': {'lat': 51.1243747, 'lng': 6.6888147}}",51.2254018,6.7763137
Essen,Germany,"Essen, Germany","Essen, Germany",https://www.openstreetmap.org/?mlat=51.45822&mlon=7.01582#map=17/51.45822/7.01582,🇩🇪,u1huxxsvbkh7u9j0q5yb,right,"{'northeast': {'lat': 51.5342269, 'lng': 7.13765}, 'southwest': {'lat': 51.3475714, 'lng': 6.8943442}}",51.4582235,7.0158171
Frankfurt,Germany,"Frankfurt, Germany","Frankfurt, Germany",https://www.openstreetmap.org/?mlat=50.11064&mlon=8.68209#map=17/50.11064/8.68209,🇩🇪,u0yjjd65emhv369k9gq0,right,"{'northeast': {'lat': 50.2271424, 'lng': 8.8004049}, 'southwest': {'lat': 50.0153529, 'lng': 8.4727605}}",50.1106444,8.6820917
Frankfurt am Main,Germany,"Frankfurt am Main, Germany","Frankfurt am Main, Germany",https://www.openstreetmap.org/?mlat=50.11064&mlon=8.68209#map=17/50.11064/8.68209,🇩🇪,u0yjjd65emhv369k9gq0,right,"{'northeast': {'lat': 50.2271424, 'lng': 8.8004049}, 'southwest': {'lat': 50.0153529, 'lng': 8.4727605}}",50.1106444,8.6820917
Gröbenzell,Germany,"Gröbenzell, Germany","Gröbenzell, Germany",https://www.openstreetmap.org/?mlat=48.19423&mlon=11.37091#map=16/48.19423/11.37091,🇩🇪,u2844v2pc2mc8gfuc7nv,right,"{'northeast': {'lat': 48.2068346, 'lng': 11.3935928}, 'southwest': {'lat': 48.177571, 'lng': 11.3537558}}",48.1942336,11.370911
Hamburg,Germany,"Hamburg, Germany","Hamburg, Germany",https://www.openstreetmap.org/?mlat=53.55034&mlon=10.00065#map=16/53.55034/10.00065,🇩🇪,u1x0esd325h4g30eh9c2,right,"{'northeast': {'lat': 54.02765, 'lng': 10.3252805}, 'southwest': {'lat': 53.3951118, 'lng': 8.1044993}}",53.550341,10.000654
Hanover,Germany,"Hanover, Germany","Hanover, Germany",https://www.openstreetmap.org/?mlat=52.37448&mlon=9.73855#map=16/52.37448/9.73855,🇩🇪,u1qcvw7rkwrd4tdd9ej3,right,"{'northeast': {'lat': 52.4543349, 'lng': 9.9184259}, 'southwest': {'lat': 52.3051373, 'lng': 9.60443}}",52.3744779,9.7385532
Herne,Germany,"Herne, Germany","Herne, Germany",https://www.openstreetmap.org/?mlat=51.53804&mlon=7.21999#map=16/51.53804/7.21999,🇩🇪,u1jjhq1qvfgh0t2qyu50,right,"{'northeast': {'lat': 51.5733452, 'lng': 7.2965}, 'southwest': {'lat': 51.5030792, 'lng': 7.1236446}}",51.5380394,7.219985
Karlsruhe,Germany,"Karlsruhe, Germany","Karlsruhe, Germany",https://www.openstreetmap.org/?mlat=49.00687&mlon=8.40342#map=17/49.00687/8.40342,🇩🇪,u0tyz1rjtyg9x9eh355k,right,"{'northeast': {'lat': 49.0912838, 'lng': 8.5417299}, 'southwest': {'lat': 48.9404699, 'lng': 8.2773142}}",49.0068705,8.4034195
Leipzig,Germany,"Leipzig, Germany","Leipzig, Germany",https://www.openstreetmap.org/?mlat=51.34063&mlon=12.37473#map=16/51.34063/12.37473,🇩🇪,u30u1d70b5mxu25pf0ce,right,"{'northeast': {'lat': 51.4481145, 'lng': 12.5425373}, 'southwest': {'lat': 51.2381704, 'lng': 12.2366519}}",51.3406321,12.3747329
Mannheim,Germany,"Mannheim, Germany","Mannheim, Germany",https://www.openstreetmap.org/?mlat=49.48929&mlon=8.46731#map=16/49.48929/8.46731,🇩🇪,u0y189m8n8ec9wcj6wye,right,"{'northeast': {'lat': 49.5904701, 'lng': 8.5899902}, 'southwest': {'lat': 49.4103619, 'lng': 8.4141602}}",49.4892913,8.4673098
Munich,Germany,"Munich, Germany","Munich, Germany",https://www.openstreetmap.org/?mlat=48.13711&mlon=11.57538#map=17/48.13711/11.57538,🇩🇪,u281z7hfvzq999w9n7pn,right,"{'northeast': {'lat': 48.2481162, 'lng': 11.7229099}, 'southwest': {'lat': 48.0616244, 'lng': 11.360777}}",48.1371079,11.5753822
Münster,Germany,"Münster, Germany","Münster, Germany",https://www.openstreetmap.org/?mlat=51.96251&mlon=7.62519#map=17/51.96251/7.62519,🇩🇪,u1jrte2rxcbnw2f0bxe5,right,"{'northeast': {'lat': 52.0600251, 'lng': 7.7743634}, 'southwest': {'lat': 51.8401448, 'lng': 7.4737853}}",51.9625101,7.6251879
Nuremberg,Germany,"Nuremberg, Germany","Nuremberg, Germany",https://www.openstreetmap.org/?mlat=49.45387&mlon=11.07730#map=17/49.45387/11.07730,🇩🇪,u0zck4f1xvbj3g8d96fd,right,"{'northeast': {'lat': 49.5407534, 'lng': 11.2825957}, 'southwest': {'lat': 49.3314339, 'lng': 10.9887326}}",49.453872,11.077298
Ottobrunn,Germany,"Ottobrunn, Germany","Ottobrunn, Germany",https://www.openstreetmap.org/?mlat=48.06484&mlon=11.66478#map=16/48.06484/11.66478,🇩🇪,u2833myjcpeqm9yz0p5e,right,"{'northeast': {'lat': 48.0757162, 'lng': 11.6950369}, 'southwest': {'lat': 48.0507051, 'lng': 11.6430463}}",48.0648406,11.6647814
Stuttgart,Germany,"Stuttgart, Germany","Stuttgart, Germany",https://www.openstreetmap.org/?mlat=48.77845&mlon=9.18001#map=16/48.77845/9.18001,🇩🇪,u0wt2zuejccgppcgvsyy,right,"{'northeast': {'lat': 48.8663994, 'lng': 9.3160228}, 'southwest': {'lat': 48.6920188, 'lng': 9.0386007}}",48.7784485,9.1800132
Wuppertal,Germany,"Wuppertal, Germany","Wuppertal, Germany",https://www.openstreetmap.org/?mlat=51.26402&mlon=7.17804#map=16/51.26402/7.17804,🇩🇪,u1j5ek6fs3sdgg1mf2wf,right,"{'northeast': {'lat': 51.3180951, 'lng': 7.31343}, 'southwest': {'lat': 51.1657181, 'lng': 7.0140725}}",51.264018,7.1780374
Accra,Ghana,"Accra, Ghana","Accra, Ghana",https://www.openstreetmap.org/?mlat=5.55711&mlon=-0.20124#map=17/5.55711/-0.20124,🇬🇭,ebzze7tkwb63gzdt11n8,right,"{'northeast': {'lat': 5.6673682, 'lng': -0.0548565}, 'southwest': {'lat': 5.5171908, 'lng': -0.2841318}}",5.5571096,-0.2012376
Kumasi,Ghana,"Kumasi, Ghana","Kumasi, Ghana",https://www.openstreetmap.org/?mlat=6.69856&mlon=-1.62331#map=17/6.69856/-1.62331,🇬🇭,ecny553vynjmu4d44mx0,right,"{'northeast': {'lat': 6.8585605, 'lng': -1.4633086}, 'southwest': {'lat': 6.5385605, 'lng': -1.7833086}}",6.6985605,-1.6233086
Athens,Greece,"Athens, Greece","Athens, Greece",https://www.openstreetmap.org/?mlat=37.97556&mlon=23.73483#map=17/37.97556/23.73483,🇬🇷,swbbh15ptwmgbexy4x33,right,"{'northeast': {'lat': 38.1355648, 'lng': 23.8948324}, 'southwest': {'lat': 37.8155648, 'lng': 23.5748324}}",37.9755648,23.7348324
Heraklion,Greece,"Heraklion, Greece","Heraklion, Greece",https://www.openstreetmap.org/?mlat=35.33908&mlon=25.13328#map=17/35.33908/25.13328,🇬🇷,sw3c5cm3pczp6vf9fvs6,right,"{'northeast': {'lat': 35.49908, 'lng': 25.2932843}, 'southwest': {'lat': 35.17908, 'lng': 24.9732843}}",35.33908,25.1332843
Korydallos,Greece,"Korydallos, Greece","Korydallos, Greece",https://www.openstreetmap.org/?mlat=37.98440&mlon=23.64950#map=17/37.98440/23.64950,🇬🇷,swbb44v51mcvjmytyxey,right,"{'northeast': {'lat': 38.0044029, 'lng': 23.6695008}, 'southwest': {'lat': 37.9644029, 'lng': 23.6295008}}",37.9844029,23.6495008
Nikaia,Greece,"Nikaia, Greece","Nikaia, Greece",https://www.openstreetmap.org/?mlat=37.96575&mlon=23.64733#map=17/37.96575/23.64733,🇬🇷,sw8zfp7qw8zh7rk4nfxh,right,"{'northeast': {'lat': 37.9707507, 'lng': 23.6523298}, 'southwest': {'lat': 37.9607507, 'lng': 23.6423298}}",37.9657507,23.6473298
Piraeus,Greece,"Piraeus, Greece","Piraeus, Greece",https://www.openstreetmap.org/?mlat=37.94316&mlon=23.64706#map=17/37.94316/23.64706,🇬🇷,sw8zf576bmt6j5bpbkjh,right,"{'northeast': {'lat': 38.1031594, 'lng': 23.8070593}, 'southwest': {'lat': 37.7831594, 'lng': 23.4870593}}",37.9431594,23.6470593
Rhodes,Greece,"Rhodes, Greece","Rhodes, Greece",https://www.openstreetmap.org/?mlat=36.17253&mlon=27.91940#map=17/36.17253/27.91940,🇬🇷,sw7vg34230qbb505kd3e,right,"{'northeast': {'lat': 36.4582829, 'lng': 28.2476283}, 'southwest': {'lat': 35.876662, 'lng': 27.683572}}",36.1725297,27.9194016
Thessaloniki,Greece,"Thessaloniki, Greece","Thessaloniki, Greece",https://www.openstreetmap.org/?mlat=40.64032&mlon=22.93527#map=16/40.64032/22.93527,🇬🇷,sx0r1ykgn84h0gv9tqgn,right,"{'northeast': {'lat': 40.8003167, 'lng': 23.0952716}, 'southwest': {'lat': 40.4803167, 'lng': 22.7752716}}",40.6403167,22.9352716
Guatemala City,Guatemala,"Guatemala City, Guatemala","Guatemala City, Guatemala",https://www.openstreetmap.org/?mlat=14.64161&mlon=-90.51328#map=17/14.64161/-90.51328,🇬🇹,9fxek36jxdsnb0rvsxps,right,"{'northeast': {'lat': 14.7137893, 'lng': -90.3854097}, 'southwest': {'lat': 14.5364078, 'lng': -90.5870896}}",14.6416142,-90.5132836
Conakry,Guinea,"Conakry, Guinea","Conakry, Guinea",https://www.openstreetmap.org/?mlat=9.51706&mlon=-13.69984#map=16/9.51706/-13.69984,🇬🇳,e9wq0k80fs877tcjjzzg,right,"{'northeast': {'lat': 9.7533673, 'lng': -13.4738187}, 'southwest': {'lat': 9.4321917, 'lng': -13.8402897}}",9.5170602,-13.6998434
Carrefour,Haiti,"Carrefour, Haiti","Carrefour, Haiti",https://www.openstreetmap.org/?mlat=18.53454&mlon=-72.40925#map=17/18.53454/-72.40925,🇭🇹,d7k92q15w0nm85j7837t,right,"{'northeast': {'lat': 18.6945373, 'lng': -72.2492495}, 'southwest': {'lat': 18.3745373, 'lng': -72.5692495}}",18.5345373,-72.4092495
Port-au-Prince,Haiti,"Port-au-Prince, Haiti","Port-au-Prince, Haiti",https://www.openstreetmap.org/?mlat=18.54733&mlon=-72.33959#map=17/18.54733/-72.33959,🇭🇹,d7k99b7yj2651u0s963y,right,"{'northeast': {'lat': 18.6307338, 'lng': -72.1589343}, 'southwest': {'lat': 18.3398979, 'lng': -72.5697708}}",18.547327,-72.3395928
Prince,Haiti,"Prince, Haiti","Prince, Haiti",https://www.openstreetmap.org/?mlat=18.54839&mlon=-72.34573#map=16/18.54839/-72.34573,🇭🇹,d7k998xknq1q34ebezjd,right,"{'northeast': {'lat': 18.5488625, 'lng': -72.3453906}, 'southwest': {'lat': 18.5481158, 'lng': -72.3459386}}",18.5483883,-72.3457307
San Pedro Sula,Honduras,"San Pedro Sula, Honduras","San Pedro Sula, Honduras",https://www.openstreetmap.org/?mlat=15.50622&mlon=-88.02489#map=17/15.50622/-88.02489,🇭🇳,d4c2hyy4r245002cd61d,right,"{'northeast': {'lat': 15.6168061, 'lng': -87.8463834}, 'southwest': {'lat': 15.3719705, 'lng': -88.4107325}}",15.5062156,-88.0248937
Tegucigalpa,Honduras,"Tegucigalpa, Honduras","Tegucigalpa, Honduras",https://www.openstreetmap.org/?mlat=14.10574&mlon=-87.20401#map=16/14.10574/-87.20401,🇭🇳,d49bpxggzmhu6ddu3c3z,right,"{'northeast': {'lat': 14.1422032, 'lng': -87.1327733}, 'southwest': {'lat': 14.0068238, 'lng': -87.2807992}}",14.1057433,-87.2040052
Hong Kong,Hong Kong,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",https://www.openstreetmap.org/?mlat=22.27933&mlon=114.16281#map=17/22.27933/114.16281,🇭🇰,wecntzff6rer418tvgny,left,"{'northeast': {'lat': 22.3002834, 'lng': 114.3090495}, 'southwest': {'lat': 22.1926504, 'lng': 114.1098795}}",22.2793278,114.1628131
Budapest,Hungary,"Budapest, Hungary","Budapest, Hungary",https://www.openstreetmap.org/?mlat=47.49788&mlon=19.04024#map=17/47.49788/19.04024,🇭🇺,u2mw1q8xjwqsn3072gc9,right,"{'northeast': {'lat': 47.6131468, 'lng': 19.3349258}, 'southwest': {'lat': 47.3496899, 'lng': 18.9251057}}",47.4978789,19.0402383
Agra,India,"Agra, India","Agra, India",https://www.openstreetmap.org/?mlat=27.17526&mlon=78.00982#map=17/27.17526/78.00982,🇮🇳,tsz6x5j526ybu1n3r7pg,left,"{'northeast': {'lat': 27.2963239, 'lng': 78.2207625}, 'southwest': {'lat': 27.045464, 'lng': 77.851022}}",27.1752554,78.0098161
Ahmedabad,India,"Ahmedabad, India","Ahmedabad, India",https://www.openstreetmap.org/?mlat=23.02154&mlon=72.58006#map=17/23.02154/72.58006,🇮🇳,ts5dgwgnjvsgub8x8j3g,left,"{'northeast': {'lat': 23.1815374, 'lng': 72.7400568}, 'southwest': {'lat': 22.8615374, 'lng': 72.4200568}}",23.0215374,72.5800568
Bangalore,India,"Bangalore, India","Bangalore, India",https://www.openstreetmap.org/?mlat=12.97679&mlon=77.59008#map=17/12.97679/77.59008,🇮🇳,tdr1vd777cwmn3wzmsk1,left,"{'northeast': {'lat': 13.1367936, 'lng': 77.750082}, 'southwest': {'lat': 12.8167936, 'lng': 77.430082}}",12.9767936,77.590082
Chennai,India,"Chennai, India","Chennai, India",https://www.openstreetmap.org/?mlat=13.08369&mlon=80.27019#map=17/13.08369/80.27019,🇮🇳,tf346tffnckf4vg6g5j0,left,"{'northeast': {'lat': 13.2436939, 'lng': 80.430186}, 'southwest': {'lat': 12.9236939, 'lng': 80.110186}}",13.0836939,80.270186
Delhi,India,"Delhi, India","Delhi, India",https://www.openstreetmap.org/?mlat=28.62739&mlon=77.17170#map=17/28.62739/77.17170,🇮🇳,ttnfu56wwufcc34sseex,left,"{'northeast': {'lat': 28.8834464, 'lng': 77.3452524}, 'southwest': {'lat': 28.4046285, 'lng': 76.8388351}}",28.6273928,77.1716954
Hyderabad,India,"Hyderabad, India","Hyderabad, India",https://www.openstreetmap.org/?mlat=17.36059&mlon=78.47406#map=17/17.36059/78.47406,🇮🇳,tepfc8rhf0m5nnugqnhx,left,"{'northeast': {'lat': 17.5608321, 'lng': 78.6223912}, 'southwest': {'lat': 17.2916377, 'lng': 78.2387067}}",17.360589,78.4740613
Jaipur,India,"Jaipur, India","Jaipur, India",https://www.openstreetmap.org/?mlat=26.91546&mlon=75.81898#map=16/26.91546/75.81898,🇮🇳,tsvcj7c9ykfqe1q9j6ng,left,"{'northeast': {'lat': 27.0754576, 'lng': 75.9789817}, 'southwest': {'lat': 26.7554576, 'lng': 75.6589817}}",26.9154576,75.8189817
Kolkata,India,"Kolkata, India","Kolkata, India",https://www.openstreetmap.org/?mlat=22.57265&mlon=88.36390#map=16/22.57265/88.36390,🇮🇳,tunb6v0x5ypvtjx1r6eq,left,"{'northeast': {'lat': 22.6188255, 'lng': 88.4610776}, 'southwest': {'lat': 22.4520292, 'lng': 88.233628}}",22.5726459,88.3638953
Mumbai,India,"Mumbai, India","Mumbai, India",https://www.openstreetmap.org/?mlat=18.97335&mlon=72.82810#map=17/18.97335/72.82810,🇮🇳,te7gcjzzcc6yz3jz0cn0,left,"{'northeast': {'lat': 19.052585, 'lng': 72.9068144}, 'southwest': {'lat': 18.8939566, 'lng': 72.7915568}}",18.9733536,72.8281049
Pune,India,"Pune, India","Pune, India",https://www.openstreetmap.org/?mlat=18.52137&mlon=73.85451#map=17/18.52137/73.85451,🇮🇳,tek92eenydrfm2mek7dy,left,"{'northeast': {'lat': 18.6208699, 'lng': 74.020214}, 'southwest': {'lat': 18.429497, 'lng': 73.7498473}}",18.5213738,73.8545071
Surat,India,"Surat, India","Surat, India",https://www.openstreetmap.org/?mlat=21.20949&mlon=72.83171#map=17/21.20949/72.83171,🇮🇳,tegb9m46jxrgpz13uyhu,left,"{'northeast': {'lat': 21.3694892, 'lng': 72.9917058}, 'southwest': {'lat': 21.0494892, 'lng': 72.6717058}}",21.2094892,72.8317058
Bandung,Indonesia,"Bandung, Indonesia","Bandung, Indonesia",https://www.openstreetmap.org/?mlat=-6.92155&mlon=107.61102#map=17/-6.92155/107.61102,🇮🇩,qqu88ezzn910tyj4b1qz,left,"{'northeast': {'lat': -6.8368542, 'lng': 107.7395207}, 'southwest': {'lat': -6.969748, 'lng': 107.5453618}}",-6.9215529,107.6110212
Batam,Indonesia,"Batam, Indonesia","Batam, Indonesia",https://www.openstreetmap.org/?mlat=1.10308&mlon=104.03837#map=17/1.10308/104.03837,🇮🇩,w21yr2y3vtr16nx3d0v4,left,"{'northeast': {'lat': 1.2047218, 'lng': 104.3707459}, 'southwest': {'lat': 0.4625473, 'lng': 103.6514327}}",1.1030815,104.0383696
Denpasar,Indonesia,"Denpasar, Indonesia","Denpasar, Indonesia",https://www.openstreetmap.org/?mlat=-8.65250&mlon=115.21912#map=17/-8.65250/115.21912,🇮🇩,qw3yvbu5818gnub322v9,left,"{'northeast': {'lat': -8.5908402, 'lng': 115.4521505}, 'southwest': {'lat': -9.0374877, 'lng': 115.173186}}",-8.6524973,115.2191175
Jakarta,Indonesia,"Jakarta, Indonesia","Jakarta, Indonesia",https://www.openstreetmap.org/?mlat=-6.17525&mlon=106.82705#map=17/-6.17525/106.82705,🇮🇩,qqguygv4ddsbzc3eh3fp,left,"{'northeast': {'lat': -4.9993635, 'lng': 106.973975}, 'southwest': {'lat': -6.3744575, 'lng': 106.3146732}}",-6.175247,106.8270488
Surabaya,Indonesia,"Surabaya, Indonesia","Surabaya, Indonesia",https://www.openstreetmap.org/?mlat=-7.24597&mlon=112.73783#map=17/-7.24597/112.73783,🇮🇩,qw8nv2vjjubr5tqgwxc7,left,"{'northeast': {'lat': -7.1842308, 'lng': 112.8466755}, 'southwest': {'lat': -7.3514405, 'lng': 112.5915698}}",-7.2459717,112.7378266
Tehran,Iran,"Tehran, Iran","Tehran, Iran",https://www.openstreetmap.org/?mlat=35.68925&mlon=51.38960#map=17/35.68925/51.38960,🇮🇷,tnke13hbbqz6s4jg0gvc,right,"{'northeast': {'lat': 35.8284702, 'lng': 51.6063007}, 'southwest': {'lat': 35.5682071, 'lng': 51.0892219}}",35.6892523,51.3896004
Baghdad,Iraq,"Baghdad, Iraq","Baghdad, Iraq",https://www.openstreetmap.org/?mlat=33.30617&mlon=44.38722#map=17/33.30617/44.38722,🇮🇶,svzt6p1y90p5d8wh8keb,right,"{'northeast': {'lat': 33.4868251, 'lng': 44.5702931}, 'southwest': {'lat': 33.1797569, 'lng': 44.1846152}}",33.3061701,44.3872213
Dublin,Ireland,"Dublin, Ireland","Dublin, Ireland",https://www.openstreetmap.org/?mlat=53.34938&mlon=-6.26056#map=17/53.34938/-6.26056,🇮🇪,gc7x3xcnwmhssrub08u3,left,"{'northeast': {'lat': 53.4105416, 'lng': -6.1148829}, 'southwest': {'lat': 53.2987342, 'lng': -6.3870259}}",53.3493795,-6.2605593
Jerusalem,Israel,"Jerusalem, Israel","Jerusalem, Israel",https://www.openstreetmap.org/?mlat=31.77882&mlon=35.22576#map=17/31.77882/35.22576,🇮🇱,sv9hc94t5f0q74zg2ruh,right,"{'northeast': {'lat': 31.8826655, 'lng': 35.2650458}, 'southwest': {'lat': 31.7096214, 'lng': 35.0852011}}",31.7788242,35.2257626
Tel Aviv,Israel,"Tel Aviv, Israel","Tel Aviv, Israel",https://www.openstreetmap.org/?mlat=32.08530&mlon=34.78181#map=17/32.08530/34.78181,🇮🇱,sv8wx2zq6v6egtn1bmcd,right,"{'northeast': {'lat': 32.1469766, 'lng': 34.8522617}, 'southwest': {'lat': 32.0293437, 'lng': 34.739131}}",32.0852997,34.7818064
Bari,Italy,"Bari, Italy","Bari, Italy",https://www.openstreetmap.org/?mlat=41.12578&mlon=16.86203#map=16/41.12578/16.86203,🇮🇹,sr7czwwx1cb75hcmeubt,right,"{'northeast': {'lat': 41.1697837, 'lng': 17.0334109}, 'southwest': {'lat': 41.0160584, 'lng': 16.7172376}}",41.1257843,16.8620293
Bologna,Italy,"Bologna, Italy","Bologna, Italy",https://www.openstreetmap.org/?mlat=44.49382&mlon=11.34263#map=17/44.49382/11.34263,🇮🇹,srbj45g7q3rbqr4pk2pu,right,"{'northeast': {'lat': 44.556094, 'lng': 11.4336079}, 'southwest': {'lat': 44.4210532, 'lng': 11.2296206}}",44.4938203,11.3426327
Casavatore,Italy,"Casavatore, Italy","Casavatore, Italy",https://www.openstreetmap.org/?mlat=40.89921&mlon=14.27663#map=17/40.89921/14.27663,🇮🇹,sr60sv7zjtdbubf0kycq,right,"{'northeast': {'lat': 40.9059572, 'lng': 14.2847892}, 'southwest': {'lat': 40.8902618, 'lng': 14.2676219}}",40.899211,14.27663
Florence,Italy,"Florence, Italy","Florence, Italy",https://www.openstreetmap.org/?mlat=43.76980&mlon=11.25564#map=17/43.76980/11.25564,🇮🇹,srb100h1e3mb34jbnucj,right,"{'northeast': {'lat': 43.8354631, 'lng': 11.3389044}, 'southwest': {'lat': 43.7258716, 'lng': 11.1497598}}",43.7697955,11.2556404
Genoa,Italy,"Genoa, Italy","Genoa, Italy",https://www.openstreetmap.org/?mlat=44.40726&mlon=8.93386#map=17/44.40726/8.93386,🇮🇹,spykek17n168hjw1wzmp,right,"{'northeast': {'lat': 44.5198419, 'lng': 9.0955805}, 'southwest': {'lat': 44.3784709, 'lng': 8.6657444}}",44.40726,8.9338624
Milan,Italy,"Milan, Italy","Milan, Italy",https://www.openstreetmap.org/?mlat=45.46419&mlon=9.18963#map=17/45.46419/9.18963,🇮🇹,u0nd9he8nh04ye7qjntk,right,"{'northeast': {'lat': 45.5358482, 'lng': 9.2781103}, 'southwest': {'lat': 45.3867381, 'lng': 9.0408867}}",45.4641943,9.1896346
Naples,Italy,"Naples, Italy","Naples, Italy",https://www.openstreetmap.org/?mlat=40.83588&mlon=14.24877#map=17/40.83588/14.24877,🇮🇹,sr60k1zwk2ekj4wvstnk,right,"{'northeast': {'lat': 40.916123, 'lng': 14.3537681}, 'southwest': {'lat': 40.791193, 'lng': 14.1320999}}",40.8358846,14.2487679
Palermo,Italy,"Palermo, Italy","Palermo, Italy",https://www.openstreetmap.org/?mlat=38.11123&mlon=13.35244#map=17/38.11123/13.35244,🇮🇹,sqc2zcfvyrx7jwfw7xdq,right,"{'northeast': {'lat': 38.2245866, 'lng': 13.4520856}, 'southwest': {'lat': 38.0499137, 'lng': 13.242219}}",38.1112268,13.3524434
Pescara,Italy,"Pescara, Italy","Pescara, Italy",https://www.openstreetmap.org/?mlat=42.31026&mlon=13.95759#map=17/42.31026/13.95759,🇮🇹,sr9btw7e5kmx22m2n51t,right,"{'northeast': {'lat': 42.5454921, 'lng': 14.2538298}, 'southwest': {'lat': 42.0740441, 'lng': 13.7661594}}",42.3102619,13.9575901
Portici,Italy,"Portici, Italy","Portici, Italy",https://www.openstreetmap.org/?mlat=40.81897&mlon=14.33875#map=17/40.81897/14.33875,🇮🇹,sr60nqc5ubpkpzzz8qvb,right,"{'northeast': {'lat': 40.8302824, 'lng': 14.3602472}, 'southwest': {'lat': 40.8044244, 'lng': 14.3202754}}",40.8189733,14.3387454
Rome,Italy,"Rome, Italy","Rome, Italy",https://www.openstreetmap.org/?mlat=41.89332&mlon=12.48293#map=17/41.89332/12.48293,🇮🇹,sr2yk43y32uv9zd2b5my,right,"{'northeast': {'lat': 42.1410285, 'lng': 12.8557603}, 'southwest': {'lat': 41.6556417, 'lng': 12.2344669}}",41.8933203,12.4829321
San Giorgio a Cremano,Italy,"San Giorgio a Cremano, Italy","San Giorgio a Cremano, Italy",https://www.openstreetmap.org/?mlat=40.82930&mlon=14.33417#map=17/40.82930/14.33417,🇮🇹,sr60q0tzfk6nezfhex4w,right,"{'northeast': {'lat': 40.8473047, 'lng': 14.3563239}, 'southwest': {'lat': 40.8229896, 'lng': 14.3154359}}",40.8292962,14.3341677
